path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240749.xml,publication,10.5594/J06871,Reports of the Engineering and Standardization Committees Activities,orig-research,1975,0b000064849cfec4
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240750.xml,publication,10.5594/J06872,A Special Issue of the Journal to Commemorate the 60th Anniversary of the SMPTE,info-society,1975,0b000064849cfec5
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240751.xml,publication,10.5594/J06873,Standards and Recommended Practices,orig-research,1975,0b000064849cfec6
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240752.xml,publication,10.5594/J06874,Report of the Joint Meeting of the Papers and Publications Advisory Committee and the Board of Editors,info-society,1975,0b000064849cfec7
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240753.xml,publication,10.5594/J06875,12th International Congress on High-Speed Photography,info-society,1975,0b000064849cfec8
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240754.xml,publication,10.5594/J06876,Education Industry News,info-society,1975,0b000064849cfec9
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240755.xml,publication,10.5594/J06877,Section Meetings,info-society,1975,0b000064849cfeca
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240756.xml,publication,10.5594/J06878,Errata,info-society,1975,0b000064849cfecb
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240757.xml,publication,10.5594/J06879,Books Reviewed,info-society,1975,0b000064849cfecc
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240758.xml,publication,10.5594/J06880,New Products: And Developments,info-society,1975,0b000064849cfeff
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240759.xml,publication,10.5594/J06881,Changes of Address Needed by 1 February for 1976 Directory for Members,info-society,1975,0b000064849cff00
_source/SMPTE/Journal Article Repository/1975/7225230/7240738/07240760.xml,publication,10.5594/J06882,Employment Service,info-society,1975,0b000064849cff01
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240762.xml,publication,10.5594/J06883C1,Journal of the SMPTE &#x2014; Cover,info-society,1975,0b000064849cff03
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240763.xml,publication,10.5594/J06883iiiA,Journal of the SMPTE &#x2014; Table of Contents,info-society,1975,0b000064849cff04
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240764.xml,publication,10.5594/J06883iiiiiiA,Journal of the SMPTE &#x2014; Editorial Board,info-society,1975,0b000064849cff05
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240765.xml,publication,10.5594/J06883,The Serial Analog Memory &#x2014; Its Application to Television,orig-research,1975,0b000064849cff06
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240766.xml,publication,10.5594/J06884,Improving the Performance of Quadruplex Videotape Recorders Operating on the U.S. Domestic Standard,orig-research,1975,0b000064849cff07
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240767.xml,publication,10.5594/J06885,"The Production of Wide-Range, Low-Distortion Optical Soundtracks Utilizing the Dolby Noise Reduction System",orig-research,1975,0b000064849cff08
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240768.xml,publication,10.5594/J06886,The Relative Output of Optical Soundtracks,orig-research,1975,0b000064849cff3c
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240769.xml,publication,10.5594/J06887,Union of Soviet Socialist Republics &#x2014; Cinematography: Addendum to the Progress Committee Report,orig-research,1975,0b000064849cff3d
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240770.xml,publication,10.5594/J06888,IEEE Trial-Use Standard 511-1974 on the Measurement of Linear Waveform Distortion in Video Signal Transmission,orig-research,1975,0b000064849cff3e
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240771.xml,publication,10.5594/J06889,Biographical Note,info-society,1975,0b000064849cff3f
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240772.xml,publication,10.5594/J06890,Standards and Recommended Practices,info-society,1975,0b000064849cff40
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240773.xml,publication,10.5594/J06891,Section Meetings,info-society,1975,0b000064849cff41
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240774.xml,publication,10.5594/J06892,Education Industry News,info-society,1975,0b000064849cff42
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240775.xml,publication,10.5594/J06893,New Products: (And Developments),info-society,1975,0b000064849cff43
_source/SMPTE/Journal Article Repository/1975/7225230/7240761/07240776.xml,publication,10.5594/J06894,Employment Service,info-society,1975,0b000064849cff44
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240778.xml,publication,10.5594/J13352C1,Journal of the SMPTE &#x2014; Cover,info-society,1975,0b000064849cff79
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240779.xml,publication,10.5594/J13352iiiA,Journal of the SMPTE &#x2014; Table of Contents,info-society,1975,0b000064849cff7a
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240780.xml,publication,10.5594/J13352iiiiiiA,Journal of the SMPTE &#x2014; Editorial Board,info-society,1975,0b000064849cff7b
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240781.xml,publication,10.5594/J13352,Television News Applications of HMI Lamps,orig-research,1975,0b000064849cff7c
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240782.xml,publication,10.5594/J13353,Television outside Broadcasts Lighting Operations,orig-research,1975,0b000064849cff7d
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240783.xml,publication,10.5594/J13354,A Method of Testing the Color Separation Characteristics of Color Television Camera Equipment,orig-research,1975,0b000064849cff7e
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240784.xml,publication,10.5594/J13355,A New Gevacolor Print Film: Type 986,orig-research,1975,0b000064849cff7f
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240785.xml,publication,10.5594/J13356,Identification of Motion-Picture Film Bases by Infrared Spectroscopy,orig-research,1975,0b000064849cff80
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240786.xml,publication,10.5594/J13357,Picosecond Photography and Time-Resolved Spectrography,orig-research,1975,0b000064849cff81
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240787.xml,publication,10.5594/J13358,Pioneer/Jupiter Real-Time Display System,orig-research,1975,0b000064849cff82
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240788.xml,publication,10.5594/J13360,Retirement: Editor &#x2014; Victor H. Allen,orig-research,1975,0b000064849cffbf
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240789.xml,publication,10.5594/J13359,Errata: Small Earth Stations for Broadcasting Satellite Systems,info-society,1975,0b000064849cffc0
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240790.xml,publication,10.5594/J13361,Standards and Recommended Practices,info-society,1975,0b000064849cffc1
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240791.xml,publication,10.5594/J13362,Engineering Committees Activities: Report of the Ad Hoc Subcommittee on Super 16 Format,info-society,1975,0b000064849cffc2
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240792.xml,publication,10.5594/J13363,Financial Reports,info-society,1975,0b000064849cffc3
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240793.xml,publication,10.5594/J13364,Demand for Exhibit Space Overwhelming as SMPTE Los Angeles Equipment Show Looms as an Unprecedented Success: 117th Conference Report,info-society,1975,0b000064849cffc4
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240794.xml,publication,10.5594/J13365,SMPTE Receives TV Academy Citation for Videotape Time and Control Code,info-society,1975,0b000064849cffc5
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240795.xml,publication,10.5594/J13366,Education Industry News,info-society,1975,0b000064849cffc6
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240796.xml,publication,10.5594/J13367,Obituaries,info-society,1975,0b000064849cffc7
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240797.xml,publication,10.5594/J13368,New Members,info-society,1975,0b000064849cffc8
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240798.xml,publication,10.5594/J13369,New Products: (And Developments),info-society,1975,0b000064849cfffb
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240799.xml,publication,10.5594/J13370,Professional Services,info-society,1975,0b000064849cfffc
_source/SMPTE/Journal Article Repository/1975/7225230/7240777/07240800.xml,publication,10.5594/J13371,Classified,info-society,1975,0b000064849cfffd
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240802.xml,publication,10.5594/J13314C1,Journal of the SMPTE &#x2014; Cover,info-society,1975,0b000064849cffff
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240803.xml,publication,10.5594/J13314iiiA,Journal of the SMPTE &#x2014; Table of Contents,info-society,1975,0b000064849d0000
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240804.xml,publication,10.5594/J13314iiiiiiA,Journal of the SMPTE &#x2014; Editorial Board,info-society,1975,0b000064849d0001
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240805.xml,publication,10.5594/J13314,ST 8: A New Agfa-Gevaert Sound Negative Film Especially Suitable for Super 8,orig-research,1975,0b000064849d0002
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240806.xml,publication,10.5594/J13315,New Techniques for Editing Multiple-Camera and Non-Slated Films,orig-research,1975,0b000064849d0003
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240807.xml,publication,10.5594/J13316,Monitoring the Processing Chemical Costs and Effluents of a Motion-Picture Processing Laboratory,orig-research,1975,0b000064849d0004
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240808.xml,publication,10.5594/J13317,"A Simple, Low-Cost, Zero-G Cloud-Physics Camera and Optics System",orig-research,1975,0b000064849d0038
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240809.xml,publication,10.5594/J13318,"A 22-lb, &#x00BC;-in Portable Color Video Camera/Recorder System",orig-research,1975,0b000064849d0039
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240810.xml,publication,10.5594/J13319,The Use of Metal Halide Lamps on Exteriors,orig-research,1975,0b000064849d003a
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240811.xml,publication,10.5594/J13320,Optimum Image Tone Reproduction,orig-research,1975,0b000064849d003b
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240812.xml,publication,10.5594/J13321,"International Electrotechnical Commission Meetings: Technical Committee 60 (Recording), SC 60B &#x2014; Video Recording",orig-research,1975,0b000064849d003c
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240813.xml,publication,10.5594/J13322,TC 60 Subcommittee C (SC 60C) Educational and Training Equipment in the Recording Field,orig-research,1975,0b000064849d003d
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240814.xml,publication,10.5594/J13324,"The 117th Conference &#x0026; Equipment Exhibit: Century Plaza Hotel, Los Angeles September 28&#x2013;October 3, 1975",info-society,1975,0b000064849d003e
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240815.xml,publication,10.5594/J13323,Standards and Recommended Practices,info-society,1975,0b000064849d003f
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240816.xml,publication,10.5594/J13325,Erratum,info-society,1975,0b000064849d0040
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240817.xml,publication,10.5594/J13326,Education Industry News,info-society,1975,0b000064849d0041
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240818.xml,publication,10.5594/J13327,Books Booklets and Brochures,info-society,1975,0b000064849d0074
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240819.xml,publication,10.5594/J13328,Books Reviewed,info-society,1975,0b000064849d0075
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240820.xml,publication,10.5594/J13329,Obituaries,info-society,1975,0b000064849d0076
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240821.xml,publication,10.5594/J13330,Section Meetings,info-society,1975,0b000064849d0077
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240822.xml,publication,10.5594/J13331,Current Literature,info-society,1975,0b000064849d0078
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240823.xml,publication,10.5594/J13332,New Products: And Developments,info-society,1975,0b000064849d0079
_source/SMPTE/Journal Article Repository/1975/7225230/7240801/07240824.xml,publication,10.5594/J13333,Employment Service,info-society,1975,0b000064849d007a
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240911.xml,publication,10.5594/J13385C1,Journal of the SMPTE &#x2014; Cover,info-society,1975,0b000064849d02a4
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240912.xml,publication,10.5594/J13385iiiA,Journal of the SMPTE &#x2014; Table of Contents,info-society,1975,0b000064849d02a5
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240913.xml,publication,10.5594/J13385iiiiiiA,Journal of the SMPTE &#x2014; Editorial Board,info-society,1975,0b000064849d02a6
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240914.xml,publication,10.5594/J13385,Operational Implementation of a Broadcast Television Frame Synchronizer,orig-research,1975,0b000064849d02a7
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240915.xml,publication,10.5594/J13386,Television Frame Synchronizer,orig-research,1975,0b000064849d02a8
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240916.xml,publication,10.5594/J13387,The Use of Satellites in Broadcasting,info-society,1975,0b000064849d02a9
_source/SMPTE/Journal Article Repository/1975/7225230/7240910/07240917.xml,publication,10.5594/J13388,Investigation of the Applications of Advanced Communications Satellites,info-society,1975,0b000064849d02aa
