path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269166.xml,publication,10.5594/M001345,I can See Clearly Now: A New Test Pattern for the Digital Age,orig-research,2009,0b00006484a088f6
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269167.xml,publication,10.5594/M001346,Automatic Content Based Video Quality Analysis for Media Production and Delivery Processes,orig-research,2009,0b00006484a088f7
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269168.xml,publication,10.5594/M001347,Broadcast Service Quality Monitoring Strategies,orig-research,2009,0b00006484a088f8
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269169.xml,publication,10.5594/M001348,Pitch Blue&#x2122;: A Real Time HDTV Store and Forward Program Delivery System,orig-research,2009,0b00006484a088f9
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269170.xml,publication,10.5594/M001349,The Use of Flowfield Motion Compensation for 3-D Stereoscopic Moving Image Compression,orig-research,2009,0b00006484a088fa
_source/SMPTE/Conference Repository/Conference Papers/2009/7269113/7269114/07269171.xml,publication,10.5594/M001350,Multi-Format Hybrid Transcoding Platform,orig-research,2009,0b00006484a088fb
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268964.xml,publication,10.5594/M001400,3D Shooting with a Single Digital Camera with the Use of 3D Lenses of the Stereoscopic System &#x201C;Stereo-70&#x201D;,orig-research,2010,0b00006484a085ca
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268965.xml,publication,10.5594/M001401,Simplicity vs. Flexibility; an Integrated System Approach to Stereography,orig-research,2010,0b00006484a085cb
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268966.xml,publication,10.5594/M001402,Spatial Phase Imaging,orig-research,2010,0b00006484a085cc
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268967.xml,publication,10.5594/M001403,Stereo Image Acquisition Using Camera Arrays,orig-research,2010,0b00006484a085cd
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268968.xml,publication,10.5594/M001404,ASC&#x0027;s 3D Flash LIDAR&#x2122; Camera: The Science behind ASC&#x0027;s 3D Depth Imaging Video Camera,orig-research,2010,0b00006484a085ce
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268969.xml,publication,10.5594/M001405,Visual Fatigue in Three-Dimensional Subtitle Projections,orig-research,2010,0b00006484a085cf
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268970.xml,publication,10.5594/M001406,"Sensitivity to Monocular Occlusions in Stereoscopic Imagery: Implications for S3D Content Creation, Distribution and Exhibition",orig-research,2010,0b00006484a085d0
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268971.xml,publication,10.5594/M001407,Visibility of Digital Video Artifacts in Stereoscopic 3D and Comparison to 2D,orig-research,2010,0b00006484a085d1
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07268972.xml,publication,10.5594/M001408,Research on 3DTV at NHK STRL,orig-research,2010,0b00006484a08614
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269053.xml,publication,10.5594/M001409,Target Screensize for Stereoscopic Feature Film,orig-research,2010,0b00006484a08615
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269054.xml,publication,10.5594/M001410,Development of Tools and Workflow for &#x201C;Run-and-Gun&#x201D; Video Production in Stereoscopic 3D,orig-research,2010,0b00006484a08616
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269055.xml,publication,10.5594/M001411,Novel Stereoscopic Content Production Tools,orig-research,2010,0b00006484a08617
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269056.xml,publication,10.5594/M001412,Blu-Ray 3D&#x2122;,orig-research,2010,0b00006484a08618
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269057.xml,publication,10.5594/M001413,"What is Holographic Television, and will it Ever Be in My Living Room&#x003F;",orig-research,2010,0b00006484a08619
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269058.xml,publication,10.5594/M001414,Display Technologies for Consumer 3D TV Viewing Compared and Contrasted,orig-research,2010,0b00006484a0861a
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269059.xml,publication,10.5594/M001415,Quality Autostereoscopic Displays,orig-research,2010,0b00006484a0861b
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269060.xml,publication,10.5594/M001416,3D: How Video Compression Technology can Contribute,orig-research,2010,0b00006484a0861c
_source/SMPTE/Conference Repository/Conference Papers/2010/7268962/7268963/07269061.xml,publication,10.5594/M001417,MOBILE3DTV: Content Delivery Optimization over DVB-H System,orig-research,2010,0b00006484a0861d
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269064.xml,publication,10.5594/M001351,BXF Integration to an IT Based Automation System,orig-research,2010,0b00006484a0865e
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269065.xml,publication,10.5594/M001352,Petabytes in Motion: Ultra High Speed Transport of Media Files: A Theoretical Study and its Engineering Practice of Aspera fasp,orig-research,2010,0b00006484a0865f
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269066.xml,publication,10.5594/M001353,Delivering 3D Programming: A Snapshot into Realistic Technical Solutions,orig-research,2010,0b00006484a08660
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269067.xml,publication,10.5594/M001354,File-Based Workflows: Key Challenges in Real-World Facilities,orig-research,2010,0b00006484a08661
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269068.xml,publication,10.5594/M001355,A Codec for Content Masters,orig-research,2010,0b00006484a08662
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269069.xml,publication,10.5594/M001356,Enhancing Motion Picture Lens Performance by Digital Calibration and Correction,orig-research,2010,0b00006484a08663
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269070.xml,publication,10.5594/M001357,Designing a Film for Multiple Recorder Capability,orig-research,2010,0b00006484a08664
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269071.xml,publication,10.5594/M001358,Quality Metrics in Long-Term Preservation and Restoration Paradigms,orig-research,2010,0b00006484a08665
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269072.xml,publication,10.5594/M001359,Colour Correction and Matching between Scenes Using 3D LUT,orig-research,2010,0b00006484a08698
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269073.xml,publication,10.5594/M001360,Visionary Archive - Archiving Color Images to Single Strip B&#x0026;W 35mm Film,orig-research,2010,0b00006484a08699
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269074.xml,publication,10.5594/M001361,The Influence of the 3D Technology on the Film Esthetics and the Changed Film Experience of the Audience,orig-research,2010,0b00006484a0869a
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269075.xml,publication,10.5594/M001362,Non-Linear Video: A Cross-Platform Interactive Video System,orig-research,2010,0b00006484a0869b
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269076.xml,publication,10.5594/M001363,"An End-to-End Managed Media Archive Workflow for Scalability, Interoperability and Data Longevity",orig-research,2010,0b00006484a0869c
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269077.xml,publication,10.5594/M001364,Interoperable AV SYNC Systems in SMPTE 22TV LIP SYNC AHG (Content-Fingerprinting Based Audio-Video Synchronization),orig-research,2010,0b00006484a0869d
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269078.xml,publication,10.5594/M001365,Workflows for Embedding Content Protection Watermarks in Theatrical Soundtracks,orig-research,2010,0b00006484a0869e
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269079.xml,publication,10.5594/M001366,Stereoscopic 3D Contents Editing Workflow Using Depth Measurement and Compensation,orig-research,2010,0b00006484a0869f
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269080.xml,publication,10.5594/M001367,Live/File-Based Workflows Convergence for Multi-Screen Delivery Strategy,orig-research,2010,0b00006484a086a0
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269081.xml,publication,10.5594/M001368,Editing on Generic Storage over IT Networks,orig-research,2010,0b00006484a086a1
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269082.xml,publication,10.5594/M001369,System Monitoring: An Overview,orig-research,2010,0b00006484a086de
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269083.xml,publication,10.5594/M001370,Fingerprinting for Solving A/V Synchronization Issues within Broadcast Environments,orig-research,2010,0b00006484a086df
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269084.xml,publication,10.5594/M001371,High Density Interconnect Standards for Next Generation Broadcast Networks,orig-research,2010,0b00006484a086e0
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269085.xml,publication,10.5594/M001372,The New Connectivity - Is the BNC Connector Dead&#x003F;,orig-research,2010,0b00006484a086e1
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269086.xml,publication,10.5594/M001373,Ultra-Low-Delay H.264 Based Wireless HDTV Camera,orig-research,2010,0b00006484a086e2
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269087.xml,publication,10.5594/M001374,3D Standardization - A Status Report and Survey,orig-research,2010,0b00006484a086e3
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269088.xml,publication,10.5594/M001375,You Want that 3D Channel on Air When&#x003F;,orig-research,2010,0b00006484a086e4
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269089.xml,publication,10.5594/M001376,Advanced Monitoring Techniques for Data Centers Using Virtual Reality,orig-research,2010,0b00006484a086e5
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269090.xml,publication,10.5594/M001377,Next Generation Multichannel Television Station Monitoring,orig-research,2010,0b00006484a086e6
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269091.xml,publication,10.5594/M001378,"Optical SDI Networks: Evaluating Robustness, Performance and Reliability in Your SDI Network",orig-research,2010,0b00006484a086e7
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269092.xml,publication,10.5594/M001379,A Camera System Using Three 33-M-pixel CMOS Image Sensors for UHDTV2,orig-research,2010,0b00006484a0871a
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269093.xml,publication,10.5594/M001380,Development of Super Hi-Vision Compact Cameras and Recording System,orig-research,2010,0b00006484a0871b
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269094.xml,publication,10.5594/M001381,Improving Workflow Efficiency - The Challenges of True End-to-End Control and Monitoring,orig-research,2010,0b00006484a0871c
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269095.xml,publication,10.5594/M001382,Hybrid Routers: A New Era of Routing,orig-research,2010,0b00006484a0871d
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269096.xml,publication,10.5594/M001383,Digital Image Processing Techniques for Restoring Old Damaged Films and Their Applications to Korean Film Restoration,orig-research,2010,0b00006484a0871e
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269097.xml,publication,10.5594/M001384,System Monitoring: An Overview,orig-research,2010,0b00006484a0871f
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269098.xml,publication,10.5594/M001385,A Non-Conventional Approach to the Conversion of 2D Video and Film Content to Stereoscopic 3D,orig-research,2010,0b00006484a08720
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269099.xml,publication,10.5594/M001386,Identifying Good &#x0026; Bad 2D to 3D Conversion,orig-research,2010,0b00006484a08721
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269100.xml,publication,10.5594/M001387,A New Programming Methodology for Rapid Deployment of Computationally Intensive Broadcast Codecs,orig-research,2010,0b00006484a08722
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269101.xml,publication,10.5594/M001388,GPU Accelerated H.264 Video Compression for Broadcast,orig-research,2010,0b00006484a08723
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269102.xml,publication,10.5594/M001389,New Compute Components for Video Equipment,orig-research,2010,0b00006484a08761
_source/SMPTE/Conference Repository/Conference Papers/2010/7269062/7269063/07269103.xml,publication,10.5594/M001390,Introducing New Profiles for Broadcast Applications in the JPEG 2000 International Recommendation &#x007C; Standard,orig-research,2010,0b00006484a08762
